Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1662117129.0286167,51,1662117129,21849940,world,4.242202340003155,4.49116003949714,0.37494343519210815,-0.004438678487815097,-0.004087706801070082,0.10696279263667627,0.9942447132259511
1662117129.2286024,52,1662117129,221836123,world,4.242056537091239,4.491190915395526,0.3748314082622528,-0.0020660096349094793,-0.004636930670854929,0.10608392274569199,0.9943442219940879
1662117129.4285536,53,1662117129,421832097,world,4.242133336379441,4.491419783100171,0.3749983012676239,-0.0018166186021410027,-0.004056618075730004,0.10697923860213122,0.9942513194634193
1662117129.6286218,54,1662117129,621872887,world,4.242157840806532,4.491425809660662,0.3750043511390686,-0.0019507744875440001,-0.004067664541609297,0.10687882209475473,0.994261819628871
1662117129.8285556,55,1662117129,821820267,world,4.241982976570142,4.491416474561582,0.3781486749649048,-0.00346305033008813,0.002083422836646563,0.10763509987573223,0.9941822528623393
1662117130.0285127,56,1662117130,21875194,world,4.242155475284111,4.4914530461062485,0.3750065863132477,-0.001837428761673745,-0.004056602685664806,0.10687990396606409,0.9942619644532326
1662117130.2285247,57,1662117130,221866306,world,4.242162071272459,4.491453034063664,0.3749116063117981,-0.0016438163478680592,-0.004226921265449377,0.1068695782025145,0.9942627038460443
1662117130.4285214,58,1662117130,421896448,world,4.242141220541989,4.491463423336137,0.37494245171546936,-0.001684706658561846,-0.00413855043620322,0.10693132044851772,0.9942563687856861
1662117130.6286225,59,1662117130,621862342,world,4.24215180354928,4.491469051388476,0.37499359250068665,-0.0017944579911749862,-0.004067519619576126,0.10699188692359295,0.994249954154986
1662117130.828535,60,1662117130,821835527,world,4.2420405202938,4.491565154077536,0.37537819147109985,2.6997642344014526e-05,-0.0029159090530799445,0.10569116346996645,0.9943947278168195
1662117131.0285733,61,1662117131,21886328,world,4.242156337781085,4.491469886763402,0.3749452531337738,-0.0016992454275212617,-0.004147554020159992,0.10693914360355203,0.9942554651225034
1662117131.228553,62,1662117131,221834584,world,4.242029277985935,4.491180099997645,0.3747648298740387,-0.0020623555275966587,-0.004793087239294104,0.10624958082543048,0.9943258015252417
1662117131.428567,63,1662117131,421823312,world,4.242156946573069,4.491449334169533,0.3749566376209259,-0.0016292151995913025,-0.004105638885167525,0.10679762117183544,0.9942709678448903
1662117131.6286063,64,1662117131,621861255,world,4.24215434977982,4.491460061772422,0.37496912479400635,-0.0017240787680054233,-0.004117250866081727,0.10692629563644544,0.9942569301237859
1662117131.8286169,65,1662117131,821864673,world,4.242072976189181,4.491428364353028,0.3755667805671692,-0.0024083415331185368,-0.0029713937354164375,0.10705830074903458,0.9942453876941337
1662117132.028647,66,1662117132,21909442,world,4.242148893614059,4.491463222615645,0.37516292929649353,-0.0017557694029340636,-0.003727396086008062,0.10693112291841333,0.9942578934781603
1662117132.228546,67,1662117132,221817551,world,4.242134919731622,4.491403406990846,0.37501952052116394,-0.001843323441118616,-0.0040015745380113975,0.10687688577980331,0.9942625009754311
1662117132.4285452,68,1662117132,421852298,world,4.242155005244191,4.491455485369883,0.3749752342700958,-0.0017016273998774571,-0.004091360344513001,0.10690296478200027,0.9942595844926726
1662117132.628523,69,1662117132,621871691,world,4.241964871457574,4.491481690004733,0.3789277970790863,-0.003157947898726092,0.0035966555125278945,0.10794783039409825,0.9941450383859493
1662117132.8285284,70,1662117132,821837018,world,4.242230770846238,4.491501559260632,0.3746097981929779,-0.0012693775288600464,-0.004713536715626691,0.106862572861619,0.9942618175177577
1662117133.028507,71,1662117133,21914781,world,4.242171777904728,4.491444913903043,0.37496665120124817,-0.00175055443990637,-0.00409292619720756,0.10682144628534793,0.9942682546113014
1662117133.228511,72,1662117133,221839940,world,4.242154083693865,4.491449572914781,0.3750484883785248,-0.001743968149298604,-0.003915648267421756,0.10689101135690082,0.9942615038131765
1662117133.4285467,73,1662117133,421950340,world,4.242172172817514,4.491425781304038,0.3749887943267822,-0.001797647111027326,-0.004033468690654992,0.10678329901131084,0.9942725112600905
1662117133.6285095,74,1662117133,621866650,world,4.2421632887893095,4.491430317837018,0.3750092387199402,-0.001814663487161718,-0.003976951011684399,0.10685649412577466,0.9942648442544003
1662117133.8285306,75,1662117133,821863005,world,4.242201030460794,4.491519701673615,0.37500205636024475,-0.0015522301958406262,-0.003887895452127367,0.10709466410297015,0.9942400151729182
1662117134.028529,76,1662117134,21863425,world,4.242376799119106,4.491355923699581,0.3741210103034973,-0.001491493655307655,-0.005518542147573411,0.10596648284644689,0.9943532700466143
1662117134.2285154,77,1662117134,221854515,world,4.242055896558607,4.490978463747047,0.37497076392173767,-0.004769642642349652,-0.004296870260851631,0.10679970871781093,0.9942598300408282
1662117134.4287925,78,1662117134,421875261,world,4.242062106303066,4.491201702599872,0.3748171627521515,-0.0021161367814864973,-0.004604498020454788,0.10619924711590002,0.9943319568811605
1662117134.6285477,79,1662117134,621843587,world,4.242203718216921,4.4912221706986,0.3748853802680969,-0.003912901578406598,-0.004115001374814619,0.10718866299308254,0.9942224833962862
1662117134.8285506,80,1662117134,821814162,world,4.242302422286964,4.491303629833665,0.37449827790260315,-0.0020497902823120914,-0.004868251396622417,0.1060357345080676,0.994348289833835
1662117135.02857,81,1662117135,21849906,world,4.242208186131183,4.491424970054532,0.3745081424713135,-0.00150006475363021,-0.004880016248450139,0.10652800669848186,0.9942965951042968
